Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T13:32:57.552Z,ec8522c6-686e-43dc-8ba6-7a560b9811d3,2017-01-01T13:59:58.128Z,2017-01-01T14:52:55.632Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T13:30:27.792Z,b5e8e713-54cd-4d54-974d-eaaa559385ba,2017-01-01T14:07:47.568Z,2017-01-01T14:54:08.928Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T13:03:23.904Z,aa6e226f-ea12-48a7-adac-cba2a0b61e0c,2017-01-01T13:28:05.376Z,2017-01-01T15:07:15.456Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T14:41:54.528Z,d30b0f6d-ad26-4841-b694-55b59279912d,2017-01-01T15:00:16.704Z,2017-01-01T15:13:49.152Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T13:20:37.536Z,16eb21e2-2e2a-4584-9b65-6e8bd54fd298,2017-01-01T13:39:55.440Z,2017-01-01T15:15:03.168Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T14:22:14.016Z,bde71908-4e31-4bc8-9b59-3b1fd1c84fa8,2017-01-01T14:24:06.624Z,2017-01-01T15:28:45.552Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T14:04:57.216Z,096fcbd3-6877-44dc-9502-23cc961be7ca,2017-01-01T14:21:40.320Z,2017-01-01T15:49:21.072Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T14:46:51.024Z,a46fa482-b11c-46da-8133-ed9cfe637025,2017-01-01T14:49:39.216Z,2017-01-01T15:56:23.280Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T14:36:58.320Z,3709814d-5bee-46d0-a2a6-c99ce488ba10,2017-01-01T14:39:29.808Z,2017-01-01T16:05:27.312Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T14:49:22.368Z,71c9cb9f-6cc2-4b6c-82e0-5d50976de230,2017-01-01T15:25:47.712Z,2017-01-01T16:14:33.792Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T15:16:26.976Z,456a33c1-1424-4b77-99a1-58d7e8049da9,2017-01-01T16:22:51.600Z,2017-01-01T16:54:23.328Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T15:06:33.696Z,e70c8ffa-f67e-4201-a9d9-6a13e022045a,2017-01-01T16:14:39.408Z,2017-01-01T17:25:14.160Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T17:11:53.376Z,50578b98-f910-4107-bde8-b4269cccd0cd,2017-01-01T17:21:32.112Z,2017-01-01T17:40:42.672Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T17:29:07.152Z,cc7f0edb-8198-474a-89a1-622b104fb421,2017-01-01T17:48:32.112Z,2017-01-01T18:31:27.840Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T17:14:23.136Z,ae5ba9bd-9b9b-43c3-b371-91add5589fce,2017-01-01T17:40:45.264Z,2017-01-01T18:38:51.648Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T17:09:21.168Z,6cfaf0cd-a536-4e94-9064-8d629cc8ec4e,2017-01-01T17:36:39.888Z,2017-01-01T18:45:00.720Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T16:47:15.936Z,20419cbf-8ae8-4151-8c0f-91bf5b03c154,2017-01-01T17:08:44.016Z,2017-01-01T18:56:33.360Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T18:18:07.488Z,f6dca0c4-4687-4cc9-850d-09a99ff73ffb,2017-01-01T18:31:30.432Z,2017-01-01T18:57:34.560Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T18:57:25.056Z,c31613d9-9bf0-455f-a7be-ef9f60d87141,2017-01-01T19:06:22.896Z,2017-01-01T19:22:49.008Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T18:35:20.112Z,4eaa45ff-d81c-40a6-a78b-5a0ed300915a,2017-01-01T18:40:41.664Z,2017-01-01T19:23:37.104Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T19:02:27.168Z,1187eda7-3659-4cdf-8300-948aa26d3abb,2017-01-01T19:19:57.072Z,2017-01-01T20:04:59.520Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T19:14:45.168Z,bcdb0c14-d865-477a-a39b-52efab045184,2017-01-01T19:44:03.408Z,2017-01-01T20:14:26.448Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T19:14:45.456Z,82aff9d5-405b-49d4-ae4a-69f22abc1319,2017-01-01T20:04:43.536Z,2017-01-01T20:38:39.120Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T20:13:36.912Z,a347bff5-7a29-4115-bbd5-1f3ba78dbd9a,2017-01-01T20:15:42.336Z,2017-01-01T20:58:17.040Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T20:18:33.696Z,c86cd0e2-4520-47f6-a07f-5dd5ae293712,2017-01-01T20:49:15.888Z,2017-01-01T21:05:46.032Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T20:57:57.024Z,fb992993-f456-4b9d-8676-652be4900324,2017-01-01T21:36:37.440Z,2017-01-01T22:02:02.688Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T21:17:38.112Z,52722d89-bc43-4380-abe6-bf230b54fc77,2017-01-01T21:22:11.568Z,2017-01-01T22:16:45.984Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T21:52:15.456Z,d183c833-d6f7-4d22-96f6-a27a22a765b1,2017-01-01T21:57:58.032Z,2017-01-01T22:21:41.472Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T21:39:55.296Z,9f8d3649-33f3-4496-963f-c2dd00a260b1,2017-01-01T22:07:24.960Z,2017-01-01T22:36:52.272Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T21:42:25.200Z,560818f9-2bd5-4527-85b8-8f7e69112fb2,2017-01-01T21:55:33.168Z,2017-01-01T22:45:38.880Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T22:07:00.192Z,647eaee3-2ae6-45b8-83d1-09fe5071debd,2017-01-01T22:25:25.392Z,2017-01-01T23:23:36.816Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T22:43:51.312Z,19501022-64b3-412d-9435-34ebaf11cb86,2017-01-01T22:55:40.512Z,2017-01-01T23:23:37.248Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
